month,country_or_territory,currency,code,rate
2024-04,Mali Republic,CFA Franc,XOF,767.9320
2024-04,Mauritania,Ouguiya,MRU,50.5895
2024-04,Mauritius,Rupee,MUR,58.7027
2024-04,Mexico,Mexican Peso,MXN,21.3715
2024-04,Moldova,Leu,MDL,22.4765
2024-04,Mongolia,Tugrik,MNT,4309.1013
2024-04,Montserrat,E Caribbean Dollar,XCD,3.4288
2024-04,Morocco,Dirham,MAD,12.7567
2024-04,Mozambique,Metical,MZN,81.0228
2024-04,Myanmar,Kyat,MMK,2667.8371
2024-04,Nepal,Rupee,NPR,169.0102
2024-04,New Caledonia,CFP Franc,XPF,139.7022
2024-04,New Zealand,Dollar,NZD,2.1047
2024-04,Nicaragua,Gold Cordoba,NIO,46.6196
2024-04,Niger Republic,CFA Franc,XOF,767.9320
2024-04,Nigeria,Naira,NGN,1897.6344
2024-04,Norway,Norwegian Krone,NOK,13.5609
2024-04,Oman,Rial,OMR,0.4887
2024-04,Pakistan,Rupee,PKR,353.3783
2024-04,Panama,Balboa,PAB,1.2693
2024-04,Papua New Guinea,Kina,PGK,4.7794
2024-04,Paraguay,Guarani,PYG,9288.8007
2024-04,Peru,New Sol,PEN,4.6997
2024-04,Philippines,Peso,PHP,71.3589
2024-04,Poland,Zloty,PLN,5.0637
2024-04,Qatar,Riyal,QAR,4.6203
2024-04,Romania,New Leu,RON,5.8219
2024-04,Russia,Rouble,RUB,117.6287
2024-04,Rwanda,Franc,RWF,1633.2200
2024-04,Saudi Arabia,Riyal,SAR,4.7599
2024-04,Senegal,CFA Franc,XOF,767.9320
2024-04,Serbia,Dinar,RSD,137.2152
2024-04,Seychelles,Rupee,SCR,17.3567
2024-04,Sierra Leone,Leone,SLE,28.7437
2024-04,Singapore,Dollar,SGD,1.7065
2024-04,Soloman Islands,Dollar,SBD,10.5306
2024-04,Somali Republic,Schilling,SOS,724.7563
2024-04,South Africa,Rand,ZAR,23.9912
2024-04,South Korea,Won,KRW,1701.8074
2024-04,Sri Lanka,Rupee,LKR,385.9228
2024-04,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4288
2024-04,St Lucia,E Caribbean Dollar,XCD,3.4288
2024-04,St Vincent,E Caribbean Dollar,XCD,3.4288
2024-04,Sudan Republic,Pound,SDG,745.9346
2024-04,Surinam,Dollar,SRD,44.7375
2024-04,Swaziland,Lilangeni,SZL,23.9912
2024-04,Sweden,Krona,SEK,13.3117
2024-04,Switzerland,Franc,CHF,1.1305
2024-04,Taiwan,Dollar,TWD,40.5323
2024-04,Tanzania,Schilling,TZS,3263.8012
2024-04,Thailand,Baht,THB,45.9469
2024-04,Togo Republic,CFA Franc,XOF,767.9320
2024-04,Tonga Islands,Pa'anga (AUS),TOP,3.0070
2024-04,Trinidad/Tobago,Dollar,TTD,8.6128
2024-04,Tunisia,Dinar,TND,3.9455
2024-04,Turkey,Turkish  Lira,TRY,41.1194
2024-04,Turkmenistan,New Manat,TMT,4.4382
2024-04,UAE,Dirham,AED,4.6616
2024-04,USA,Dollar,USD,1.2693
2024-04,Uganda,Schilling,UGX,4919.6020
2024-04,Ukraine,Hryvnia,UAH,49.6971
2024-04,Uruguay,Peso,UYU,48.7725
2024-04,Uzbekistan,Sum,UZS,15961.8543
2024-04,Vanuatu,Vatu,VUV,153.1201
2024-04,Venezuela,Bolivar Fuerte,VEF,4596620.1530
2024-04,Vietnam,Dong,VND,31528.9050
2024-04,Wallis & Futuna Islands,CFP Franc,XPF,139.7022
2024-04,Western Samoa,Tala,WST,3.4988
2024-04,Yemen (Rep of),Rial,YER,317.6344
2024-04,Zambia,Kwacha,ZMW,32.8123
2024-04,Zimbabwe,Dollar,ZWL,25699.6402
2024-05,Abu Dhabi,Dirham,AED,4.5750
2024-05,Albania,Lek,ALL,119.1801
2024-05,Algeria,Dinar,DZD,167.9394
2024-05,Angola,Readj Kwanza,AOA,1048.3017
2024-05,Antigua,E Caribbean Dollar,XCD,3.3635
2024-05,Argentina,Peso,ARS,1082.2707
2024-05,Armenia,Dram,AMD,493.0518
2024-05,Aruba,Florin,AWG,2.2299
2024-05,Australia,Dollar,AUD,1.9385
2024-05,Azerbaijan,New Manat,AZN,2.1193
2024-05,Bahamas,Dollar,BSD,1.2457
2024-05,Bahrain,Dinar,BHD,0.4684
2024-05,Bangladesh,Taka,BDT,136.7026
2024-05,Barbados,Dollar,BBD,2.4915
2024-05,Belarus,Rouble,BYN,4.0736
2024-05,Belize,Dollar,BZD,2.5096
2024-05,Benin,CFA Franc,XOF,768.3689
2024-05,Bermuda,Dollar (US),BMD,1.2457
2024-05,Bhutan,Ngultrum,BTN,104.2174
2024-05,Bolivia,Boliviano,BOB,8.6254
2024-05,Bosnia- Herzegovinia,Marka,BAM,2.2910
2024-05,Botswana,Pula,BWP,17.2228
2024-05,Brazil,Real,BRL,6.5811
2024-05,Brunei,Dollar,BND,1.6976
2024-05,Bulgaria,Lev,BGN,2.2910
2024-05,Burkina Faso,CFA Franc,XOF,768.3689
2024-05,Burundi,Franc,BIF,3569.8672
2024-05,Cambodia,Riel,KHR,5037.4718
2024-05,Cameroon Republic,CFA Franc,XAF,768.3689
2024-05,Canada,Dollar,CAD,1.7205
2024-05,Cape Verde Islands,Escudo,CVE,129.1671
2024-05,Cayman Islands,Dollar,KYD,1.0215
2024-05,Central African Republic,CFA Franc,XAF,768.3689
2024-05,Chad,CFA Franc,XAF,768.3689
2024-05,Chile,Peso,CLP,1223.5236
2024-05,China,Yuan,CNY,9.0175
2024-05,Colombia,Peso,COP,4888.1158
2024-05,Comoros,Franc,KMF,576.2767
2024-05,Congo (Brazaville),CFA Franc,XAF,768.3689
2024-05,Congo (DemRep),Congo Fr,CDF,3464.6971
2024-05,Costa Rica,Colon,CRC,624.2452
2024-05,Cote d'Ivoire,CFA Franc,XOF,768.3689
2024-05,Cuba,Peso,CUP,29.8506
2024-05,Czech Republic,Koruna,CZK,29.5549
2024-05,Denmark,Krone,DKK,8.7397
2024-05,Djibouti,Franc,DJF,221.7915
2024-05,Dominica,E Caribbean Dollar,XCD,3.3635
2024-05,Dominican Republic,Peso,DOP,73.5812
2024-05,Dubai,Dirham,AED,4.5750
2024-05,Egypt,Pound,EGP,60.4679
2024-05,El Salvador,Colon,SVC,10.9003
2024-05,Equatorial Guinea,CFA Franc,XAF,768.3689
2024-05,Eritrea,Nakfa,ERN,18.6862
2024-05,Ethiopia,Birr,ETB,70.9009
2024-05,Eurozone,Euro,EUR,1.1714
2024-05,Fiji Islands,Dollar,FJD,2.8339
2024-05,Fr. Polynesia,CFP Franc,XPF,139.7817
2024-05,Gabon,CFA Franc,XAF,768.3689
2024-05,Gambia,Dalasi,GMD,84.5909
2024-05,Georgia,Lari,GEL,3.3320
2024-05,Ghana,Cedi,GHS,16.7431
2024-05,Grenada,E Caribbean Dollar,XCD,3.3635
2024-05,Guatemala,Quetzal,GTQ,9.6921
2024-05,Guinea Bissau,CFA Franc,XOF,768.3689
2024-05,Guinea Republic,Franc,GNF,10692.9836
2024-05,Guyana,Dollar,GYD,260.3964
2024-05,Haiti,Gourde,HTG,165.4724
2024-05,Honduras,Lempira,HNL,30.7394
2024-05,Hong Kong,Dollar,HKD,9.7560
2024-05,Hungary,Forint,HUF,460.6554
2024-05,Iceland,Krona,ISK,176.3244
2024-05,India,Rupee,INR,104.2174
2024-05,Indonesia,Rupiah,IDR,20247.6179
2024-05,Iraq,Dinar,IQD,1631.8338
2024-05,Israel,Shekel,ILS,4.6983
2024-05,Jamaica,Dollar,JMD,193.3734
2024-05,Japan,Yen,JPY,192.6387
2024-05,Jordan,Dinar,JOD,0.8832
2024-05,Kazakhstan,Tenge,KZT,558.3812
2024-05,Kenya,Schilling,KES,164.7241
2024-05,Kuwait,Dinar,KWD,0.3840
2024-05,Kyrgyz Republic,Som,KGS,110.8787
2024-05,Lao People's Dem Rep,Kip,LAK,26554.9059
2024-05,Lebanon,Pound,LBP,112728.6803
2024-05,Lesotho,Loti,LSL,23.7373
2024-05,Liberia,Dollar,LRD,240.4678
2024-05,Libya,Dinar,LYD,6.0235
2024-05,Macao,Pataca,MOP,10.0487
2024-05,Macedonia,Denar,MKD,72.1604
2024-05,Madagascar,Malagasy Ariary,MGA,5470.8452
2024-05,Malawi,Kwacha,MWK,2166.0405
2024-05,Malaysia,Ringgit,MYR,5.9688
2024-05,Maldive Islands,Rufiyaa,MVR,19.1851
2024-05,Mali Republic,CFA Franc,XOF,768.3689
2024-05,Mauritania,Ouguiya,MRU,49.2696
2024-05,Mauritius,Rupee,MUR,58.1062
2024-05,Mexico,Mexican Peso,MXN,21.1884
2024-05,Moldova,Leu,MDL,21.9863
2024-05,Mongolia,Tugrik,MNT,4225.0438
2024-05,Montserrat,E Caribbean Dollar,XCD,3.3635
2024-05,Morocco,Dirham,MAD,12.6501
2024-05,Mozambique,Metical,MZN,79.5510
2024-05,Myanmar,Kyat,MMK,2614.2041
2024-05,Nepal,Rupee,NPR,166.8259
2024-05,New Caledonia,CFP Franc,XPF,139.7817
2024-05,New Zealand,Dollar,NZD,2.1085
2024-05,Nicaragua,Gold Cordoba,NIO,45.8374
2024-05,Niger Republic,CFA Franc,XOF,768.3689
2024-05,Nigeria,Naira,NGN,1421.0544
2024-05,Norway,Norwegian Krone,NOK,13.6887
2024-05,Oman,Rial,OMR,0.4796
2024-05,Pakistan,Rupee,PKR,346.6667
2024-05,Panama,Balboa,PAB,1.2457
2024-05,Papua New Guinea,Kina,PGK,4.7296
2024-05,Paraguay,Guarani,PYG,9225.4545
2024-05,Peru,New Sol,PEN,4.6871
2024-05,Philippines,Peso,PHP,71.2926
2024-05,Poland,Zloty,PLN,5.0997
2024-05,Qatar,Riyal,QAR,4.5345
2024-05,Romania,New Leu,RON,5.8287
2024-05,Russia,Rouble,RUB,117.1895
2024-05,Rwanda,Franc,RWF,1604.9608
2024-05,Saudi Arabia,Riyal,SAR,4.6716
2024-05,Senegal,CFA Franc,XOF,768.3689
2024-05,Serbia,Dinar,RSD,137.2165
2024-05,Seychelles,Rupee,SCR,16.9714
2024-05,Sierra Leone,Leone,SLE,28.1535
2024-05,Singapore,Dollar,SGD,1.6976
2024-05,Soloman Islands,Dollar,SBD,10.3545
2024-05,Somali Republic,Schilling,SOS,710.7760
2024-05,South Africa,Rand,ZAR,23.7373
2024-05,South Korea,Won,KRW,1725.0050
2024-05,Sri Lanka,Rupee,LKR,375.3971
2024-05,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.3635
2024-05,St Lucia,E Caribbean Dollar,XCD,3.3635
2024-05,St Vincent,E Caribbean Dollar,XCD,3.3635
2024-05,Sudan Republic,Pound,SDG,729.3457
2024-05,Surinam,Dollar,SRD,43.1624
2024-05,Swaziland,Lilangeni,SZL,23.7373
2024-05,Sweden,Krona,SEK,13.6634
2024-05,Switzerland,Franc,CHF,1.1349
2024-05,Taiwan,Dollar,TWD,40.4523
2024-05,Tanzania,Schilling,TZS,3220.2530
2024-05,Thailand,Baht,THB,45.8864
2024-05,Togo Republic,CFA Franc,XOF,768.3689
2024-05,Tonga Islands,Pa'anga (AUS),TOP,2.9867
2024-05,Trinidad/Tobago,Dollar,TTD,8.4542
2024-05,Tunisia,Dinar,TND,3.9332
2024-05,Turkey,Turkish  Lira,TRY,40.5295
2024-05,Turkmenistan,New Manat,TMT,4.3521
2024-05,UAE,Dirham,AED,4.5750
2024-05,USA,Dollar,USD,1.2457
2024-05,Uganda,Schilling,UGX,4751.1450
2024-05,Ukraine,Hryvnia,UAH,49.3578
2024-05,Uruguay,Peso,UYU,48.4238
2024-05,Uzbekistan,Sum,UZS,15784.3145
2024-05,Vanuatu,Vatu,VUV,152.4031
2024-05,Venezuela,Bolivar Fuerte,VEF,4515034.2745
2024-05,Vietnam,Dong,VND,31678.0564
2024-05,Wallis & Futuna Islands,CFP Franc,XPF,139.7817
2024-05,Western Samoa,Tala,WST,3.4788
2024-05,Yemen (Rep of),Rial,YER,311.8727
2024-05,Zambia,Kwacha,ZMW,31.4739
2024-05,Zimbabwe,Dollar,ZWL,38410.8677
2024-06,Abu Dhabi,Dirham,AED,4.6674
2024-06,Albania,Lek,ALL,117.8057
2024-06,Algeria,Dinar,DZD,171.0410
2024-06,Angola,Readj Kwanza,AOA,1090.3459
2024-06,Antigua,E Caribbean Dollar,XCD,3.4339
2024-06,Argentina,Peso,ARS,1130.1413
2024-06,Armenia,Dram,AMD,491.0103
2024-06,Aruba,Florin,AWG,2.2749
2024-06,Australia,Dollar,AUD,1.9119
2024-06,Azerbaijan,New Manat,AZN,2.1605
2024-06,Bahamas,Dollar,BSD,1.2709
2024-06,Bahrain,Dinar,BHD,0.4779
2024-06,Bangladesh,Taka,BDT,148.9213
2024-06,Barbados,Dollar,BBD,2.5418
2024-06,Belarus,Rouble,BYN,4.1560
2024-06,Belize,Dollar,BZD,2.5727
2024-06,Benin,CFA Franc,XOF,770.0026
2024-06,Bermuda,Dollar (US),BMD,1.2709
2024-06,Bhutan,Ngultrum,BTN,105.8672
2024-06,Bolivia,Boliviano,BOB,8.7734
2024-06,Bosnia- Herzegovinia,Marka,BAM,2.2959
2024-06,Botswana,Pula,BWP,17.1922
2024-06,Brazil,Real,BRL,6.5109
2024-06,Brunei,Dollar,BND,1.7156
2024-06,Bulgaria,Lev,BGN,2.2959
2024-06,Burkina Faso,CFA Franc,XOF,770.0026
2024-06,Burundi,Franc,BIF,3645.9356
2024-06,Cambodia,Riel,KHR,5182.5987
2024-06,Cameroon Republic,CFA Franc,XAF,770.0026
2024-06,Canada,Dollar,CAD,1.7381
2024-06,Cape Verde Islands,Escudo,CVE,129.4417
2024-06,Cayman Islands,Dollar,KYD,1.0445
2024-06,Central African Republic,CFA Franc,XAF,770.0026
2024-06,Chad,CFA Franc,XAF,770.0026
2024-06,Chile,Peso,CLP,1129.1689
2024-06,China,Yuan,CNY,9.2020
2024-06,Colombia,Peso,COP,4848.8083
2024-06,Comoros,Franc,KMF,577.5019
2024-06,Congo (Brazaville),CFA Franc,XAF,770.0026
2024-06,Congo (DemRep),Congo Fr,CDF,3562.5937
2024-06,Costa Rica,Colon,CRC,651.5144
2024-06,Cote d'Ivoire,CFA Franc,XOF,770.0026
2024-06,Cuba,Peso,CUP,30.4804
2024-06,Czech Republic,Koruna,CZK,29.0516
2024-06,Denmark,Krone,DKK,8.7589
2024-06,Djibouti,Franc,DJF,226.1086
2024-06,Dominica,E Caribbean Dollar,XCD,3.4339
2024-06,Dominican Republic,Peso,DOP,74.6538
2024-06,Dubai,Dirham,AED,4.6674
2024-06,Egypt,Pound,EGP,59.5093
2024-06,El Salvador,Colon,SVC,11.1204
2024-06,Equatorial Guinea,CFA Franc,XAF,770.0026
2024-06,Eritrea,Nakfa,ERN,19.0636
2024-06,Ethiopia,Birr,ETB,73.0501
2024-06,Eurozone,Euro,EUR,1.1739
2024-06,Fiji Islands,Dollar,FJD,2.8733
2024-06,Fr. Polynesia,CFP Franc,XPF,140.0789
2024-06,Gabon,CFA Franc,XAF,770.0026
2024-06,Gambia,Dalasi,GMD,86.2470
2024-06,Georgia,Lari,GEL,3.4728
2024-06,Ghana,Cedi,GHS,18.4112
2024-06,Grenada,E Caribbean Dollar,XCD,3.4339
2024-06,Guatemala,Quetzal,GTQ,9.8655
2024-06,Guinea Bissau,CFA Franc,XOF,770.0026
2024-06,Guinea Republic,Franc,GNF,10919.5915
2024-06,Guyana,Dollar,GYD,265.3227
2024-06,Haiti,Gourde,HTG,168.5080
2024-06,Honduras,Lempira,HNL,31.4009
2024-06,Hong Kong,Dollar,HKD,9.9207
2024-06,Hungary,Forint,HUF,455.5258
2024-06,Iceland,Krona,ISK,176.1966
2024-06,India,Rupee,INR,105.8672
2024-06,Indonesia,Rupiah,IDR,20394.6443
2024-06,Iraq,Dinar,IQD,1664.8736
2024-06,Israel,Shekel,ILS,4.6782
2024-06,Jamaica,Dollar,JMD,198.3393
2024-06,Japan,Yen,JPY,199.0106
2024-06,Jordan,Dinar,JOD,0.9011
2024-06,Kazakhstan,Tenge,KZT,562.8600
2024-06,Kenya,Schilling,KES,167.7490
2024-06,Kuwait,Dinar,KWD,0.3901
2024-06,Kyrgyz Republic,Som,KGS,111.8696
2024-06,Lao People's Dem Rep,Kip,LAK,27341.4475
2024-06,Lebanon,Pound,LBP,115981.0820
2024-06,Lesotho,Loti,LSL,23.1647
2024-06,Liberia,Dollar,LRD,246.0370
2024-06,Libya,Dinar,LYD,6.1513
2024-06,Macao,Pataca,MOP,10.2184
2024-06,Macedonia,Denar,MKD,72.1984
2024-06,Madagascar,Malagasy Ariary,MGA,5635.2387
2024-06,Malawi,Kwacha,MWK,2200.6105
2024-06,Malaysia,Ringgit,MYR,5.9640
2024-06,Maldive Islands,Rufiyaa,MVR,19.5453
2024-06,Mali Republic,CFA Franc,XOF,770.0026
2024-06,Mauritania,Ouguiya,MRU,50.2702
2024-06,Mauritius,Rupee,MUR,58.6229
2024-06,Mexico,Mexican Peso,MXN,21.1726
2024-06,Moldova,Leu,MDL,22.4270
2024-06,Mongolia,Tugrik,MNT,4315.6321
2024-06,Montserrat,E Caribbean Dollar,XCD,3.4339
2024-06,Morocco,Dirham,MAD,12.5940
2024-06,Mozambique,Metical,MZN,80.8042
2024-06,Myanmar,Kyat,MMK,2667.4503
2024-06,Nepal,Rupee,NPR,169.4670
2024-06,New Caledonia,CFP Franc,XPF,140.0789
2024-06,New Zealand,Dollar,NZD,2.0806
2024-06,Nicaragua,Gold Cordoba,NIO,46.8039
2024-06,Niger Republic,CFA Franc,XOF,770.0026
2024-06,Nigeria,Naira,NGN,1850.8763
2024-06,Norway,Norwegian Krone,NOK,13.6069
2024-06,Oman,Rial,OMR,0.4892
2024-06,Pakistan,Rupee,PKR,353.9670
2024-06,Panama,Balboa,PAB,1.2709
2024-06,Papua New Guinea,Kina,PGK,4.8896
2024-06,Paraguay,Guarani,PYG,9515.5614
2024-06,Peru,New Sol,PEN,4.7546
2024-06,Philippines,Peso,PHP,73.8042
2024-06,Poland,Zloty,PLN,5.0112
2024-06,Qatar,Riyal,QAR,4.6261
2024-06,Romania,New Leu,RON,5.8400
2024-06,Russia,Rouble,RUB,114.6374
2024-06,Rwanda,Franc,RWF,1647.4170
2024-06,Saudi Arabia,Riyal,SAR,4.7659
2024-06,Senegal,CFA Franc,XOF,770.0026
2024-06,Serbia,Dinar,RSD,137.4730
2024-06,Seychelles,Rupee,SCR,17.4071
2024-06,Sierra Leone,Leone,SLE,28.7825
2024-06,Singapore,Dollar,SGD,1.7156
2024-06,Soloman Islands,Dollar,SBD,10.4618
2024-06,Somali Republic,Schilling,SOS,725.8587
2024-06,South Africa,Rand,ZAR,23.1647
2024-06,South Korea,Won,KRW,1738.3524
2024-06,Sri Lanka,Rupee,LKR,381.3440
2024-06,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4339
2024-06,St Lucia,E Caribbean Dollar,XCD,3.4339
2024-06,St Vincent,E Caribbean Dollar,XCD,3.4339
2024-06,Sudan Republic,Pound,SDG,763.7534
2024-06,Surinam,Dollar,SRD,41.1412
2024-06,Swaziland,Lilangeni,SZL,23.1647
2024-06,Sweden,Krona,SEK,13.6603
2024-06,Switzerland,Franc,CHF,1.1629
2024-06,Taiwan,Dollar,TWD,41.0787
2024-06,Tanzania,Schilling,TZS,3303.8859
2024-06,Thailand,Baht,THB,46.3048
2024-06,Togo Republic,CFA Franc,XOF,770.0026
2024-06,Tonga Islands,Pa'anga (AUS),TOP,3.0081
2024-06,Trinidad/Tobago,Dollar,TTD,8.6218
2024-06,Tunisia,Dinar,TND,3.9559
2024-06,Turkey,Turkish  Lira,TRY,40.9074
2024-06,Turkmenistan,New Manat,TMT,4.4400
2024-06,UAE,Dirham,AED,4.6674
2024-06,USA,Dollar,USD,1.2709
2024-06,Uganda,Schilling,UGX,4848.6357
2024-06,Ukraine,Hryvnia,UAH,50.5545
2024-06,Uruguay,Peso,UYU,48.8551
2024-06,Uzbekistan,Sum,UZS,16112.5777
2024-06,Vanuatu,Vatu,VUV,151.8112
2024-06,Venezuela,Bolivar Fuerte,VEF,4641238.7879
2024-06,Vietnam,Dong,VND,32451.8828
2024-06,Wallis & Futuna Islands,CFP Franc,XPF,140.0789
2024-06,Western Samoa,Tala,WST,3.4858
2024-06,Yemen (Rep of),Rial,YER,318.1708
2024-06,Zambia,Kwacha,ZMW,33.2087
2024-06,Zimbabwe,Zimbabwe Gold,ZIG,16.8312
2024-07,Abu Dhabi,Dirham,AED,4.6758
2024-07,Albania,Lek,ALL,118.8464
2024-07,Algeria,Dinar,DZD,171.2929
2024-07,Angola,Readj Kwanza,AOA,1098.8061
2024-07,Antigua,E Caribbean Dollar,XCD,3.4384
2024-07,Argentina,Peso,ARS,1153.2360
2024-07,Armenia,Dram,AMD,491.5370
2024-07,Aruba,Florin,AWG,2.2790
2024-07,Australia,Dollar,AUD,1.9090
2024-07,Azerbaijan,New Manat,AZN,2.1643
2024-07,Bahamas,Dollar,BSD,1.2732
2024-07,Bahrain,Dinar,BHD,0.4787
2024-07,Bangladesh,Taka,BDT,149.5975
2024-07,Barbados,Dollar,BBD,2.5464
2024-07,Belarus,Rouble,BYN,4.1634
2024-07,Belize,Dollar,BZD,2.5774
2024-07,Benin,CFA Franc,XOF,776.9327
2024-07,Bermuda,Dollar (US),BMD,1.2732
2024-07,Bhutan,Ngultrum,BTN,106.2292
2024-07,Bolivia,Boliviano,BOB,8.7822
2024-07,Bosnia- Herzegovinia,Marka,BAM,2.3165
2024-07,Botswana,Pula,BWP,17.1861
2024-07,Brazil,Real,BRL,6.9220
2024-07,Brunei,Dollar,BND,1.7196
2024-07,Bulgaria,Lev,BGN,2.3165
2024-07,Burkina Faso,CFA Franc,XOF,776.9327
2024-07,Burundi,Franc,BIF,3656.1642
2024-07,Cambodia,Riel,KHR,5237.3171
2024-07,Cameroon Republic,CFA Franc,XAF,776.9327
2024-07,Canada,Dollar,CAD,1.7453
2024-07,Cape Verde Islands,Escudo,CVE,130.6067
2024-07,Cayman Islands,Dollar,KYD,1.0445
2024-07,Central African Republic,CFA Franc,XAF,776.9327
2024-07,Chad,CFA Franc,XAF,776.9327
2024-07,Chile,Peso,CLP,1192.7476
2024-07,China,Yuan,CNY,9.2393
2024-07,Colombia,Peso,COP,5281.1173
2024-07,Comoros,Franc,KMF,582.6995
2024-07,Congo (Brazaville),CFA Franc,XAF,776.9327
2024-07,Congo (DemRep),Congo Fr,CDF,3620.9539
2024-07,Costa Rica,Colon,CRC,660.3429
2024-07,Cote d'Ivoire,CFA Franc,XOF,776.9327
2024-07,Cuba,Peso,CUP,30.4969
2024-07,Czech Republic,Koruna,CZK,29.5081
2024-07,Denmark,Krone,DKK,8.8348
2024-07,Djibouti,Franc,DJF,226.2763
2024-07,Dominica,E Caribbean Dollar,XCD,3.4384
2024-07,Dominican Republic,Peso,DOP,75.1616
2024-07,Dubai,Dirham,AED,4.6758
2024-07,Egypt,Pound,EGP,60.7449
2024-07,El Salvador,Colon,SVC,11.1404
2024-07,Equatorial Guinea,CFA Franc,XAF,776.9327
2024-07,Eritrea,Nakfa,ERN,19.0979
2024-07,Ethiopia,Birr,ETB,73.3086
2024-07,Eurozone,Euro,EUR,1.1844
2024-07,Fiji Islands,Dollar,FJD,2.8644
2024-07,Fr. Polynesia,CFP Franc,XPF,141.3397
2024-07,Gabon,CFA Franc,XAF,776.9327
2024-07,Gambia,Dalasi,GMD,86.4126
2024-07,Georgia,Lari,GEL,3.5567
2024-07,Ghana,Cedi,GHS,19.1963
2024-07,Grenada,E Caribbean Dollar,XCD,3.4384
2024-07,Guatemala,Quetzal,GTQ,9.8707
2024-07,Guinea Bissau,CFA Franc,XOF,776.9327
2024-07,Guinea Republic,Franc,GNF,10953.2286
2024-07,Guyana,Dollar,GYD,265.5308
2024-07,Haiti,Gourde,HTG,168.6335
2024-07,Honduras,Lempira,HNL,31.4299
2024-07,Hong Kong,Dollar,HKD,9.9387
2024-07,Hungary,Forint,HUF,469.1123
2024-07,Iceland,Krona,ISK,176.8399
2024-07,India,Rupee,INR,106.2292
2024-07,Indonesia,Rupiah,IDR,20862.1566
2024-07,Iraq,Dinar,IQD,1663.0411
2024-07,Israel,Shekel,ILS,4.7326
2024-07,Jamaica,Dollar,JMD,197.8881
2024-07,Japan,Yen,JPY,201.0431
2024-07,Jordan,Dinar,JOD,0.9027
2024-07,Kazakhstan,Tenge,KZT,585.4136
2024-07,Kenya,Schilling,KES,164.8814
2024-07,Kuwait,Dinar,KWD,0.3903
2024-07,Kyrgyz Republic,Som,KGS,111.1525
2024-07,Lao People's Dem Rep,Kip,LAK,27858.3011
2024-07,Lebanon,Pound,LBP,114698.2593
2024-07,Lesotho,Loti,LSL,22.9255
2024-07,Liberia,Dollar,LRD,247.2571
2024-07,Libya,Dinar,LYD,6.1657
2024-07,Macao,Pataca,MOP,10.2368
2024-07,Macedonia,Denar,MKD,73.0140
2024-07,Madagascar,Malagasy Ariary,MGA,5723.7392
2024-07,Malawi,Kwacha,MWK,2207.4924
2024-07,Malaysia,Ringgit,MYR,5.9939
2024-07,Maldive Islands,Rufiyaa,MVR,19.6000
2024-07,Mali Republic,CFA Franc,XOF,776.9327
2024-07,Mauritania,Ouguiya,MRU,49.9398
2024-07,Mauritius,Rupee,MUR,59.4548
2024-07,Mexico,Mexican Peso,MXN,23.4762
2024-07,Moldova,Leu,MDL,22.6795
2024-07,Mongolia,Tugrik,MNT,4330.3578
2024-07,Montserrat,E Caribbean Dollar,XCD,3.4384
2024-07,Morocco,Dirham,MAD,12.6963
2024-07,Mozambique,Metical,MZN,81.2202
2024-07,Myanmar,Kyat,MMK,2672.0219
2024-07,Nepal,Rupee,NPR,170.0464
2024-07,New Caledonia,CFP Franc,XPF,141.3397
2024-07,New Zealand,Dollar,NZD,2.0755
2024-07,Nicaragua,Gold Cordoba,NIO,46.7932
2024-07,Niger Republic,CFA Franc,XOF,776.9327
2024-07,Nigeria,Naira,NGN,1910.5933
2024-07,Norway,Norwegian Krone,NOK,13.4400
2024-07,Oman,Rial,OMR,0.4902
2024-07,Pakistan,Rupee,PKR,354.6140
2024-07,Panama,Balboa,PAB,1.2732
2024-07,Papua New Guinea,Kina,PGK,4.9122
2024-07,Paraguay,Guarani,PYG,9551.2032
2024-07,Peru,New Sol,PEN,4.8536
2024-07,Philippines,Peso,PHP,74.7975
2024-07,Poland,Zloty,PLN,5.1288
2024-07,Qatar,Riyal,QAR,4.6344
2024-07,Romania,New Leu,RON,5.8944
2024-07,Russia,Rouble,RUB,106.0948
2024-07,Rwanda,Franc,RWF,1654.8127
2024-07,Saudi Arabia,Riyal,SAR,4.7745
2024-07,Senegal,CFA Franc,XOF,776.9327
2024-07,Serbia,Dinar,RSD,138.6518
2024-07,Seychelles,Rupee,SCR,17.6934
2024-07,Sierra Leone,Leone,SLE,28.5837
2024-07,Singapore,Dollar,SGD,1.7196
2024-07,Soloman Islands,Dollar,SBD,10.5487
2024-07,Somali Republic,Schilling,SOS,726.5185
2024-07,South Africa,Rand,ZAR,22.9255
2024-07,South Korea,Won,KRW,1757.9587
2024-07,Sri Lanka,Rupee,LKR,388.5022
2024-07,St Christopher & Anguilla,E Caribbean Dollar,XCD,3.4384
2024-07,St Lucia,E Caribbean Dollar,XCD,3.4384
2024-07,St Vincent,E Caribbean Dollar,XCD,3.4384
2024-07,Sudan Republic,Pound,SDG,765.1364
2024-07,Surinam,Dollar,SRD,40.0493
2024-07,Swaziland,Lilangeni,SZL,22.9255
2024-07,Sweden,Krona,SEK,13.2727
2024-07,Switzerland,Franc,CHF,1.1258
2024-07,Taiwan,Dollar,TWD,41.2174
2024-07,Tanzania,Schilling,TZS,3348.9523
